COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS
z13iefh5fqbhincpi04cfrcaxxzuwfdpgtc0k,ashwini praveena,42147.53322,beautiful﻿,0
z12dsplrsvfauj5ej222hhnyyxzffreei,Karol Martinez Restrepo Martinez,42147.51159,Like﻿,0
z12ps3yhzryuzlg4504cezaxkwrjx3cpkgg,Hidayet Özsoy,42147.44881,"Shakira you are so beautiful. You are lovely, lively.. We love you.﻿",0
z13lvdcijuj5znbge04cc1iawv3eezsbbjo,Рустем Ахметов,42147.42607,GREAT!!!﻿,0
z13cgt0yjtnaxfivx23xx1iwgoymxhu5504,Orlando Saeroon,42147.41024,Best World Cup Song﻿,0
z123ydw50qjkfzm5s04cdlzziubxtz0ijfk,redouane najja,42147.37323,Fuck it was the best ever 0687119038 nummber of patrik kluivert his son share !﻿,1
z13bchrxcyruufz4004chdjrzobevxc45ug0k,Manish Ray,42147.37161,This song is so beauty,0
z12wwjbpsru3dnrkk22ec1qrjm2fzdmte,Misako Detenamo,42147.3109,I heard this when I was only 6 years old and I still love it﻿,0
z12zfrwpllnfh34pz04ccvurqymehl5jdmo0k,Naseeb Jan,42147.30022,nice song﻿,0
z13zibwb3vaczhraj04cct2hppnuwtbwjq00k,Martis Zelvis,42147.24256,waka waka:-):-):-)﻿,0
z12zujgautikhxpn122mixwjkwavuldmd,alejandro rojas,42147.15977,Oh my god go to 1 billion of replay i love shakira﻿,0
z13aznjg2ojwjlknm23yjbt4uniuepuxs04,Dunrell Pinder,42147.12355,i love her﻿,0
z12ijbn5grjidp3vj23psvhyjvv2djpol04,Angie Vazquez,42147.11903,I love this song &amp;I love shakira&lt;333♡♡♡♡♡♡♡♡♡♡♡《33☆☆☆﻿,0
z13wd3dwlrifgl3mj22vcdci0yiaubueb,Hermen De Greef,42146.90745,Yea stil the best WK song ever<br />Thumbs up of you think the same<br />﻿,1
z13psdarpuzbjp1hh04cjfwgzonextlhf1w,bilal bilo,42146.85876,I liked<br />﻿,0
z13qitsgikv1szy2023jzjdg3pike1yw004,twee gekkos,42146.84059,I like this song ﻿,0
z13csdjytri2zxib404cf52g5szadlnbmf0,Robin Turnbull,42146.7635,i like it :)﻿,0
z12xdzogizvptt10e221cxqx2uvsslggp04,Jobs Ho 何祯喬,42146.55787,Waka waka !!!﻿,0
z12jdvqjrquct3bdj22yizigauehxj4ew,Lucia Scarlet,42146.49784,Amazing song﻿,0
z13ldttruqm1x1wsz23qcdlq4saefnkew,Wiki Smolinska,42146.40785,Cool song ﻿,0
z13dfprydrvlvl4u323qy515dzzgtzeej,black tiger,42146.22475,i love u  shakira﻿,0
z13oxvzqrzvyit00322jwtjo2tzqylhof04,Octavia W,42146.10655,Waka waka ﻿,0
z13egzvw2peys54lo221i3zxjxucfbski,Elena Macchiaverna,42146.05679,this song sucks﻿,0
z13lgjxz2teyzdxmu23ze3ng1qmjgbsme,The Emerald Minecraft,42146.03322,Lol I love this song﻿,0
z13qel3p2qaoexzhh04cjxniunrpzrtjro40k,Shakira Forever,42146.02505,Shakira﻿,0
z134y1ki5svvwt43i23wz5kqsxmaettuu,AlabaGames,42146.02204,Subscribe my channel  I RECORDING FIFA 15 GOALS WATCH NOW :D﻿,1
z12gsna4hquwjhkfd22udv3gtmjtjr5ta,Tillolo79,42145.95445,Wow...5 years<br />﻿,0
z13chhog1nbldb2xp04cgtkxcx35z1djpf0,Free Video Tv,42145.8859,subscribe to me and I wil subscribe to you back﻿,1
z13cdr2rzsjxxtmjj04cinebunydzthitmk0k,Olda87 CZ,42145.75873,You best singer﻿,0
z12rsvvxiwi0j5hat04ccbjg4kjtihhox5o,Дмитрий Гаврилов,42145.68685,5 years soon!﻿,0
z13fupk5zkfpjhnws04chl4w3zf0dnkrkl40k,Berthe Etale Bengue,42145.64899,Like﻿,0
z121fvtbjuq0endru04cfjfofknoyteh3jk,liliana ciancio,42145.62012,Wanderfol is love or miusic﻿,0
z13wxxjz4ozfcjom122ushyqfru5uxlk5,Diego Donzelli,42145.61901,waka waka﻿,0
z133ibkihkmaj3bfq22rilaxmp2yt54nb,Debora Favacho (Debora Sparkle),42145.58937,BEST SONG EVER X3333333333﻿,0
z13pfdriymyhzlhwu04chlfgtprmdfbitzs0k,林思鳳,42145.52464,"Very pleasant to hear, haha, good.﻿",0
z123eldrazr3wlyd222zitmg1y2jin1rf04,Mahya Roohi,42145.34689,love!!!!﻿,0
z13tuhvy3vmwxbprk04ci35w5luiwfi4lgk,strong heart,42145.33401,wow,0
z12zi5bjouv2tbalt23cvzbymuaayju5d04,Ec Martinez,42145.10293,Waka waka eh eh﻿,0
z12uftdyclu0s1mbc04cffvjlrukxpl5zdg,Napoleon Maldia,42145.07885,Cutie girl and beautiful song,0
z13ccr5putughnbke23ui3kg5mjvhzzyh04,Camila Rodrigues,42145.06087,Love you shkira﻿,0
z12muzijetuwf3qgm04ce1nafxvtj535ao40k,Trollsif Stalin,42145.04536,"I believe that soccer promotes terrorism. Bad choice, Shakira.﻿",0
z12kchhgyvetifahq04cez1gdnfhfltxvcg,Ayano Hattori,42145.00321,I loved this song when I was in my teenage years!﻿,0
z13gut2zbtidsnbew23sylmaxrfxhrimv,John Wilkie,42144.8166,Lip synch is terrible﻿,0
z12xi1iaory1jvmlu23xfrayazjrv3jlj,Lili♥,42144.72244,"Shakira is different :) She is so happy all the time and she is spending for Africa :)<br />She can dance , sing and she speaks 4 languages﻿",0
z13fzxyw3q3bupy0w22oc3wrmu2qdtmu4,Lucas Bonini,42144.71911,Gusttavo Lima Você não me conhece <br />Check out﻿,1
z13vuf3jnrncwzree22ac3sils25edx4h04,ibrahim kula,42144.70392,Best world cup offical song﻿,0
z134htyq0xbgvvowg04cehpiox35d5chu1s,THE GAMER OF TOMORROW,42144.62231,5 years ago damn ﻿,0
z12tuvbodnn5ipp3o22mxnarfnnrxbq4z04,Basanagowda Policepatil,42144.61601,Very nice,0
z131uprw3qv4w5iou04cjbbgtvjedpoonvs0k,Ruchira Naidu,42144.60726,"Help shakira&#39;s waka waka be the first song by a female artist to reach 1 billion views.<br />(dark horse is ahead by roughly 100 million more views, and roar has only 50 million more views)<br /><a href=""https://www.youtube.com/watch?v=pRpeEdMmmQ0"">https://www.youtube.com/watch?v=pRpeEdMmmQ0</a>﻿",1
z130ilq4jomxx1poy04cjvniyzbqjzrjpqc0k,Play Now,42144.42118,like me﻿,0
z12guhfqxzvgy3sxc04ccblrqxbmvperiqg0k,vimal singhania,42144.40845,SHAKIRA SONG WAKA WAKA﻿,0
z12bf3fptyfkzh44n04cdbxbnyanujcy2u00k,Dara O,42144.11054,So underrated better<br />Than  Katy perry :/ but in not saying Katy is bad but she has no meaning to her songs. Shakira has<br />Meaningful songs these are the songs which bring memories and vibe&#39;s. I will miss it.   <br />   ﻿,0
z130g5myrnncvnns3225s5jqjkqwi5de2,Samuel Hsu,42144.10054,I love this song and expect the World Cup .﻿,0
z13zwzgpxmihuzumx23mxf2agufctlajp04,Matheus Ribeiro,42144.07053,Good times ...﻿,0
z13qfn5yusqoslnn222dutdw4yqmhzhej,LiveLikeLien x,42144.04024,"It makes me happy instantly, and makes me forgot everything bad happening!﻿",0
z12ivloo2snustjpe04cdbf5bknuudrxpdw,LiveLikeLien x,42144.03992,Love this song so much! One of my faves! Xxx﻿,0
z13oc3rzqy2pwxors04cflibxy2zutsakz40k,Kalle Eklund,42143.97884,"Hi, nice song Shakira! (Sorry for bad Brazilian)﻿",0
z125trmyqrbaijwhf04cctobjlq4ixy4gz00k,Mohamed Anhari,42143.96002,BEST SONG! GO SHAKI :D﻿,0
z12binsaxx3yiti1322df3pgvmqgurgp104,SmokinBlue,42143.92265,THIS IS SHIT AND SOOOOO AUTOTUNED﻿,0
z12nivexgtecgn3dd233jpupkve4gztnk,Tomke Brate,42143.83494,....I stil lisening this :)﻿,0
z13nshrbexf5xnur204cjvtimtu0xrnwm4o,KILLER SVK,42143.8002,sexy shakira﻿,0
z124dtzgsrbsw1kxh04cgpdjqlv3ghegsms0k,LaiLa Steudle,42143.79642,I love you Shakiria!!!!!!﻿,0
z12uyzyjxtysunbmn235efxoisv3ena4q04,LaiLa Steudle,42143.79547,Me and my aunt love this song!!!!!﻿,0
z12jxbfwpnr2u3g1z23sshzxdobre3x0f,nosa bella,42142.93048,I subscribed it<br />﻿,1
z13rv5wieu2fdnogl04cdl0bdmjuunpwcnk0k,C Williams,42142.91083,Check out this playlist on YouTube<br />﻿,1
z12yhleh5k2lcxtr304chn2gatiwur3xhz40k,Lizle Productions,42140.48151,Top three Shakira songs (my choice) <br /><br />1- Waka Waka (it&#39;s time for Africa)<br /><br />2- Can&#39;t remember to forget you <br /><br />3- Empire<br /><br />Like this comment if u like Shakira ﻿,1
z122tvoquqzuirdhu04cfbfznza2jt05juk0k,gamila Khalil,42138.79374,Check out this video on YouTube:﻿,1
z13jgncbqw2cwjroj04cfxjisoyrsj2z4kw0k,Nancy Kiragu,42136.49198,Check out this playlist on YouTube:Central ﻿,1
z13ri55z2su3xp2v123ie1ywjn31zj0sl,RezAIIDay,42135.79237,"If you could take time &amp; spare a min to read this, then thank you. <br /><br />Im a rapper, if we&#39;re gonna be honest theres thousands maybe even millions<br /><br />of those in the world but not too many with ambition, dedication &amp; passion.<br /><br />I don&#39;t have money for huge YouTube advertisements or incredible music videos<br /><br />so all im left with is comments to expose my music.<br /><br />If you could take a moment and give me a chance ill make you a believer<br /><br />I would love? nothing more than a loyal following on YouTube. For anyone who <br /><br />Reads this could you press the &quot;THUMBS UP&quot;  others will see it.<br /><br />Doing so will help me push closer to my dream :) Thank You﻿",1
z13dhjwwakylwb1ed23vd1mpsmnju5n0o,GALAXIAN HD,42133.70245,please visit my channel﻿,1
z13lwva51nepgdxi404ceffbmqnfgje410c,‫انس الغامدي‬‎,42133.00666,Pleas subscribe my channel GamezZMTA﻿,1
z13axdfy2v21eltyr04cib5jvzz3etij0g0,GamezZ MTA,42133.00586,Pleas subscribe my channel﻿,1
z12rvnaqcprqe1jmt23fynpy0ziidrrzg04,joory amora,42133.00548,Pleas subscribe GamezZ MTA my channel<br />﻿,1
z12nsvmo4yrifjeg504cfdvrhm2vt5p4wfg,Simon Morales,42132.8529,"cool song check out my animal trafficking petition.<br /><a href=""http://www.thepetitionsite.com/387/433/550/stop-animal-trafficking/?cid=headerClick"">http://www.thepetitionsite.com/387/433/550/stop-animal-trafficking/?cid=headerClick</a>﻿",1
z13oxjdhkxzqyti1123rvxox2om4fpqqt04,Felipe Browne,42132.07827,Check out this video on YouTube: ﻿,1
z12ohx343rfzs3nmz22rfnzbkqvqtnxwt04,CliP ArT shoW,42130.31947,Subscribe and Win a CAP<br />       ☆☆☆☆☆﻿,1
z13tgdxgmputf1xfk22jjzhqgpi4v3xo104,Pauline Martinez,42130.13973,Check out this playlist on YouTube:﻿,1
z13zhngyrsyeffkvf22cjvtofreiub1lp,Hawa Bah,42127.7226,Hey guys love this but check out this girl name cause she knows how to dance so search up ej ba dancing.﻿,1
z131i1xypyunynkci22ijfxr2tuaf1nav04,Si Ham,42124.33312,"if you want to win money at hopme click here <a href=""https://www.paidverts.com/ref/sihaam01"">https://www.paidverts.com/ref/sihaam01</a> it&#39;s work 100/100﻿",1
z13asbvq1n2ttvptn23vd1mpsmnju5n0o,GALAXIAN HD,42120.73363,i am from Brazil please subscribe my channel love you all﻿,1
z13szlz5sp2zw3fxc04cc3nbhlmjxnphivg0k,Robloxia Asap,42119.8292,Could Spanish people understand this?<br /><br />Any way&#39;s I how you doing subscribe to me I brake things<br /><br />-_-﻿,1
z133vdcgmrijgrhld22zst0i2nfnvdvxa04,How To,42119.27639,PLEASSSSSSSSSSSSSSSS SUBSCRIBEEEEEEEEEE MY CHANNNNNNELLL PLZZ﻿,1
z13twxvoxwz1f11pk04cij1b0zi1ifbhdno0k,mariam shoja,42117.42679,Check out this video on YouTube:﻿,1
z134zb2xvybxwt54s04cexswtliatpbqxjs,Marius Dima,42117.39383,"New way to make money easily and spending 20 minutes daily --&gt; <a href=""https://www.paidverts.com/ref/Marius1533"">https://www.paidverts.com/ref/Marius1533</a>﻿",1
z12gj5gi4leawfcni225jty5wzvecj53m,Jet Lee,42117.33934,There are beautiful songs please subscribe﻿,1
z13eupqxoyr2jf4xm04cetijyrjezfxovgw,500 Subscribers with no videos?,42116.734,Can this channel get 500+ subscribers? You can make that happen :D﻿,1
_2viQ_Qnc6_pJLNSe-ysm1Q4pDNKWrl6EWw0cSIBV14,Ali Reza Nipu,41583.26645,"I really love watching football and also I’ve started off making income with out financial risk from acquiring bonus deals. It’s this weird technique where you wager on something with one bookmakers and bet against it on Betfair. You secure the bonus as income . A chap named Jim Vanstone is finding the wagers free on his own website Vanstone Secrets (Google it!). I’ve made about 500 quid thus far. And it is cost-free. I guess the bookies pay him to obtain new consumers, yet this actually works.",1
_2viQ_Qnc6_-PxFkTE_Kx-BN9mjiueYqg5wrx_hMGb4,angela pollman,41582.06809,and how many subscribers compared to her over a million,1
_2viQ_Qnc6_ZYkMn1fS805Z6oy8ImeO6pSjMLAlwYfM,mile panika,41581.61091,"I absolutely adore watching football plus I’ve started earning income with out risk from claiming bonus deals. It’s a weird technique where you put money on something with one bookmakers and put money against it on Betfair. You acquire the bonus as income . A lad named Jim Vanstone is selecting the wagers free on his website Vanstone Secrets (Google it!). I have generated about 600 quid so far. And it’s free. I assume the bookmakers pay him to get new men and women, but it succeeds.",1
_2viQ_Qnc6_NsO9XDTWC1TlbTRevVI-QGIqkXxuyl60,AllDailyVines,41581.50824,hahahahah ♥♥♥♥ :D like vines ?  Subscribe to me for daily vines,1
_2viQ_Qnc6_J91n3DVA-4R9BjK8WFHtrJvrEn31ogGU,prem kumar,41581.46907,"Hi there, have you heard about DribbleProShot? Just do a search on Google. On their web site you can watch a smart free video featuring the best way to significantly boost your football aka soccer skills in no time... It turned Nick into a much better football or soccer player...His team mates were definitily amazed! I hope it will help you also...",1
_2viQ_Qnc68YSD3Jr7qwbu0qvY0HeLZysgcn6ievlLI,rijia babu,41580.63728,"Hey, have you tried &quot;DribblePROshot&quot; yet? Just do a search on Google. On their website you will find a useful free video demonstrating the right way to enormously improve your soccer or football skills in no time... It transformed Fausto into a substantially better football/soccer player...to the amazement of his team mates. Hopefully it works for you too.",1
_2viQ_Qnc6-_qc98D_T8ICCw3meS1f1YJqU9SA-X1t4,lildeneiro,41579.46059,"Still amazing this song!! I did a French Kpop Parody. Please come on my Channel to watch it. Share, suscribe, comment Thanks",1
_2viQ_Qnc6-FlNdROU4zIseFCr76DMg7l8N-trEo764,real money,41577.66384, subscribe to my feed,1
_2viQ_Qnc6_1RPym_S70n6Rv617-TI9Z8GVhGlwXs_I,AllDailyVines,41575.00014,:D subscribe to me for daily vines,1
_2viQ_Qnc68YBtosyTVGLy_Fs4YYXoiWd5-wKXnaIw4,celebsongspoof,41574.79186,"Hey guys whats up? I found this app that lets you get free gift card vouchers like psn cards,X-box live cards and even amazon gift cards. For free! All you have to do is  simply just download the app from the app store. It is called juno wallet. All you have to do is just sign up for the app and then complete a few surveys or just download some other free apps and you get money like 10 cents. Also, if you type in the code IM2458444. You will also start off with $0.25 free!! ",1
_2viQ_Qnc69LaqGJOI7p8VvK_26tIy8R0g_z-_ye79c,Laura Brown,41574.12161,"You guys should check out this EXTRAORDINARY website called FIREPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at FIREPA.COM !   Visit FIREPA.COM and check it out!   Lake   . Duzafizz . Singlewave . Spourmo . Burder . Colorful . Claster . Incandescent . Ambitious . Winooze . Absorbing . Macabre . Crestboot . Boxium . Womanly . Tan . Ybuwyn . Forgetful . Pepelexa . Zealous",1
_2viQ_Qnc6-fnXF3jNuC5sr8txrOVFd4Uozj9Y4xC-w,FreshisYummy,41573.26982,Waka Waka!:D   Check out my new HALLOWEEN VIDEO!:),1
_2viQ_Qnc6-awsV_zO5HWBhiYFzj5-4qgeeFv1iJwRU,Ferdi David,41572.47651,we are 14 year old boys we are trying to enter in the music industry Maybe we are just a dreamers but we are not the? only one. Please give us one chance to prove ourself to you. we know these things are annoying as hell we are sorry? about that. But we do anything to get music heard. Please visit our channel subscribe if you like and thumb this comment up so everyone can see we have made a song called: I Wanna Play A Game please take a look on our channel Thankss!!!,1
_2viQ_Qnc69HTQ21lx0wtZ4TFYSpc_gMDApvlQt0q8o,Ishfaq khan,41568.30465, plz i wilsubscribe me frndzzl subscribe u back,1
_2viQ_Qnc68YhzlKOdq3h2y3v8TCi0RQSIFzQP8hltY,Derek Moya,41568.24128,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  Why does the fragile swim enlist the person? How does the ice audit the frequent son? The fantastic chance describes the rate.",1
_2viQ_Qnc6_KD8seCZD8AcEirg_4NEFXuEO1fKw3lmY,VideoPro,41567.86996,SUBSCRIBE ME AND I REQUITE,1
_2viQ_Qnc69ShtSmsaBOGFHrTAVCkLAtpOr40oiL5Yg,James Cook,41567.56331,"Stop Wasting Up Your Time and  Get Paid To Mess Around On Facebook And Twitter!  GET PAID UPTO $25 to $35 AN HOUR... Only at 4NetJobs.com  Work from the Comfort of your Home... We are Currently Hiring People from all Over the World,  For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube.  You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately!  You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1
_2viQ_Qnc69fyi7qH4TDPB7CSJnioSrJi3CoQXBbjCo,Mayla Stephens,41565.85316,I love this!!!!! This is one of my fave songs now and I just subscribed :) :) :),1
_2viQ_Qnc6_kxEjV8Ut57SeEGdqSKmC8VGP1K38Q2qY,Scott Johnson,41565.82341,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  Why does the statement conciliate the acidic stretch? The earth recognizes the money. When does the numberless number transport the trade?",1
_2viQ_Qnc69wKf5GrJmQ5IZqKaEKr-rIjB5OqBC1Y_M,HowToMakeALotOfMoneyFast,41565.69782,How To Make A Lot Of Money Fast,1
_2viQ_Qnc6-I58GFzl5H7twI_SISp0gQ8DndetxF2i0,link chick,41565.55381,visit &quot; ww estiloproduction com &quot; best website to make money,1
_2viQ_Qnc69N53yIJS3ZrRHmdbS1qZLnkXgodzIegJM,BloggerGaming2229,41563.79552,Message :   GTA V  $20  FIFA 14 $15  PS4  $200  Galaxy S4 mini $250  Ipad 4   $200  visit the site hh.nl,1
_2viQ_Qnc68eqIzELH00rh9umGlUKSRuQvWZAXhr_qM,James Cook,41562.70839,"Stop Wasting Up Your Time and  Get Paid To Mess Around On Facebook And Twitter!  GET PAID UPTO $25 to $35 AN HOUR... Only at 4NetJobs.com  Work from the Comfort of your Home... We are Currently Hiring People from all Over the World,  For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube.  You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately!  You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1
_2viQ_Qnc69h-dBshypMERLv5by8Rf7I8TSLnP1Lnoo,Steven Slater,41562.41412,Being paid to respond to fast paid surveys from home has enabled me to give up working and make more than 4500 bucks monthly.  To read more go to this web site bit.ly\1bSefQe,1
_2viQ_Qnc6-grcnVFTtwnhvC9tpgVG33p5a0AZHKlLI,James Cook,41561.44102,"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1
_2viQ_Qnc6-q29okw74KTmVXCvhacMZ5NjAiYdAwHww,Louis Bryant,41559.66326,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The meat discusss the successful memory. How does the peaceful unit arbitrate the guide? The addition designs the worried loss.",1
_2viQ_Qnc69vgWhC2acrKSH-tvjKq1KuKBca1UtB8wk,Louis Bryant,41559.63912,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the mother approve the axiomatic insurance? The fear appoints the roll. When does the space prepare the historical shame?",1
_2viQ_Qnc69mufWqn8FcFN6u6tahNMkNWgB4-jKb2hs,Louis Bryant,41559.63878,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The plausible summer submits the behavior. When does the grass check the peaceful seat? The country strategizes the edge.",1
_2viQ_Qnc6_QZJzAERyAVzhcr3jy2ctVM4zQMfesQWQ,The NeedleWork,41559.3978,Check out my channel :),1
_2viQ_Qnc6_qs30Ph_whafzKoWVyh_xIYpN3-7U_VmA,high tems,41559.38425,subscribe  my,1
_2viQ_Qnc69BVRuBYCJ6ik7gdMwTiBRS9DDnTjNs-Gg,James Cook,41557.75565,"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1
_2viQ_Qnc6-nD73Whq8IPs5SpJ3v8OO6PlgvyoopAqQ,Merabi Mazmaniani,41557.40221,Please visit this Website: oldchat.tk,1
_2viQ_Qnc68tZfiBq8O7pExj1MmWcnorsu-kyc0Jz8Q,Merabi Mazmaniani,41556.59764,Please visit this Website: oldchat.tk,1
_2viQ_Qnc6-k1VSPmCd2mrSAAQXChBMxF7oeJGCepUU,Anderson St. Martin,41556.14056,"Hello everyone my name&#39;s Anderson and i&#39;m a singer. not expecting to buy subscribers with words BUT to gain them with my voice. I might not be the best but my voice is different (in a good way) and i&#39;ll work harder than anyone out there to get better, &#39;cuz &quot;yeah&quot; i have a dream  a HUGE one, (who doesn&#39;t?) so please take 3 minutes of your time to check out my covers. Give me a chance you won&#39;t regret it If you feel like subscribing that&#39;d be awesome and it&#39;d mean the world to me THANK YOU SO MUCH",1
_2viQ_Qnc68jroUSzJhg6jrxFj86oxZrAtGB_PWbOm4,latrell brown,41555.76813,Check Out Daneja Good Girl,1
_2viQ_Qnc6-dfXGv_qVn1mdoRB9dAfp4ppjUsNu-GDU,OnlineJobs99,41554.1497,"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1
_2viQ_Qnc6_eMN0NwT5paySjJPFbN5xI9W8C1Bwoq1U,WhatUKnow,41554.12451,Subscribe to my Youtube Channel!! :) Suscribite a mi canal de Youtube -WhatUKnow,1
_2viQ_Qnc68DyUSaxqDmv-6yHPVUpKeYAZhrh2PUMZg,jameskileymusic,41553.23527,Check out my bass cover of hips don&#39;t lie by shakira!,1
_2viQ_Qnc6-TLlBlT0itl1DbMJQGBx_6ZbscBXA3Nww,WhatUKnow,41553.14185,Subscribe to my channel :)  &lt;3,1
_2viQ_Qnc69wrsSgR2azuokmk5-WDQVVI2lCV-WqJGA,Hadrien Robalo Marques,41552.93871,The britishs called that soccer but you know the true word is football and the US Foot is called rugby. That works like that in EUW ( Germany/ Netherland/ France/ Portugal/ Belgium/ Spain/ ... ) Just because the Britishs don&#39;t agree to be like us because they are UNIQUE. That&#39;s the reason why they also refused to have euro (€) as money,1
_2viQ_Qnc69JZ1f3TJQWKMLhmdP0inDDPwOvzMQiFjE,Su Xianfeng,41552.49595,subscribe now!!!!!! love the song!!!!!! love football!!!,1
_2viQ_Qnc68fX3dYsfYuM-m4ELMJvxOQBmBOFHqGOk0,tyler sleetway,41552.03987,so beutiful,0
_2viQ_Qnc68fX3dYsfYuM-m4ELMJvxOQBmBOFHqGOk0,tyler sleetway,41552.03987,so beutiful,0
_2viQ_Qnc69d37KEGZqBfleT0syzA1usOUM89zKNBGs,Gabriella Korotasz,41551.95138,She&#39;s so pretty,0
_2viQ_Qnc68DYuhKc_RZjva7trZ1b4AU28tnu1S8KAc,Masreya ..,41551.94357,I like,0
_2viQ_Qnc6-adLPqdl8Te15fgwPQaG8KLlyJGrtxbic,5000palo,41551.81996,She is perfect,0
_2viQ_Qnc6-1fj_YPI5S4X9e9VnvAzoykRbwZGAlYgo,emoclew71,41551.80468,1 753 682 421 GANGNAM STYLE ^^,1
_2viQ_Qnc6-pstqJtz-1zkROrvYIsPoBlOCr8i_tLIM,Capo Crimini,41551.79144,Your a fucking bitch,0
_2viQ_Qnc6_-kHjHykSk9uu3A0NCryrDEa3pLXbX_C8,WhipCreamOnTop,41551.78257,this song is racist,0
_2viQ_Qnc68357a4KUMONoAtNJ71qlc4cCzOC5Q5U3E,Odín000,41551.71935,Where are Shakifans?,0
_2viQ_Qnc684Wob4j6dbLPeYzFG8ZB3h1sgfYm4SDsI,Aliens Studios,41551.71757,like!!!!!,0
_2viQ_Qnc694tFwvOhmFcrz4GGaxVyxStdYmFH-nR68,5000palo,41551.67714,I want new song,0
_2viQ_Qnc6_lxLB2IBIspObma9o3R5-8SwQnc8zq9Sk,Alain Bruno,41551.60057,Shakira is perfect,0
_2viQ_Qnc6_JXmouLzw0-ItjbZCiPZjIwo__lIyDsj8,5000palo,41551.5986,Shakira :-*,0
_2viQ_Qnc69xHT0POK7QFVihno_v_II_pWLoDMoFPXo,Directioner For Life,41551.57941,I remember this :D,0
_2viQ_Qnc6-DELwfmf160qnTke41ME1MAOWHfxdLYyU,Tydings Jay,41551.32496,Waka waka,0
_2viQ_Qnc6_ahzf6NP9Anh6ef2byWNEcrFHd9swO25s,mermskg,41551.22286,This makes me miss the world cup,0
_2viQ_Qnc68hNPCfXGAxIxW9V7wcDDxSdp-gyHTkgho,ranferi delgado,41551.16394,best song eva,0
_2viQ_Qnc6-9_PSkIwb3ThN5ebV8wCU8DxCWTgTSOkc,jack nons,41551.10818,I love it,0
_2viQ_Qnc6_rAWi6BK2OqTQ_Ob0X8DkXenO0qL0qWm0,Ryan Alexander Osborn,41551.10149,"Believe that Jesus Christ is your savior for all your sins. If you truly believe in Jesus Christ to be your savior for all your sins then you will go to Heaven. If you believe in Jesus Christ then you are saved and you are in salvation and you have gained God’s righteousness. It matters not how much you have sinned in the past, in the present and especially in the future. Believe that Jesus Christ is your savior and you will go to Heaven forever and that is the whole truth. Spread the truth. ",1
_2viQ_Qnc6-kUg8jc2n9-Cudm5lEsM-cSzIjF182TJo,Pyles Baxter,41550.10092,"  Perhaps you have seen the newest Miley Cyrus SECRET video ?   She&#39;s sucking an old man&#39;s cock ,  If you wish to see her , check out the celebrity website beneath :   miley-secret-video.co.uk ",1
